"esdcode","esdname","districtcode","schoolcode","districtname","schoolname","subject","indexall","indexamericanindian","indexasian","indexblack","indexhispanic","indexwhite","indexpacificislander","indextwoormoreraces","indexspecialed","indexltdenglish","indexlowincome","mettargetall","mettargetamericanindian","mettargetasian","mettargetblack","mettargethispanic","mettargetwhite","mettargetpacificislander","mettargettwoormoreraces","mettargetspecialed","mettargetltdenglish","mettargetlowincome"
"18801","Olympic Educational Service District 114","5313","3473","Crescent School District","Crescent School","Reading","-25.1",,,,"0",,,"-38.4","-63.6",,,"No","N<Required","N/A","N/A","N<Required","No","N/A","N/A","N<Required","N/A","No"
"18801","Olympic Educational Service District 114","5313","5030","Crescent School District","HomeConnection","Math","-56.7",,,,,"-59.5",,,"-50",,"-60","N<Required","N/A","N/A","N/A","N<Required","N<Required","N/A","N/A","N<Required","N/A","N<Required"
"18801","Olympic Educational Service District 114","5313","5030","Crescent School District","HomeConnection","Reading","-47.4",,,,,"-50",,,,,"-60","N<Required","N/A","N/A","N/A","N<Required","N<Required","N/A","N/A","N<Required","N/A","N<Required"
"32801","Educational Service District 101","22073","2862","Creston School District","Creston Elementary","Math",,,,,,,,,,,"-45.5","No","N/A","N/A","N/A","N<Required","No","N/A","N/A","N<Required","N/A","N<Required"
"32801","Educational Service District 101","22073","2862","Creston School District","Creston Elementary","Reading",,,,,"0",,,,,,"-77.7","No","N/A","N/A","N/A","N<Required","No","N/A","N/A","N<Required","N/A","N<Required"
"32801","Educational Service District 101","22073","2863","Creston School District","Creston Jr-Sr High School","Math","-34.7",,,,,"-31.8",,,,,"-50","N<Required","N<Required","N/A","N/A","N/A","N<Required","N/A","N/A","N<Required","N/A","N<Required"
"32801","Educational Service District 101","22073","2863","Creston School District","Creston Jr-Sr High School","Reading","-13.7",,,,,"-10.6",,,"-83.3",,"-25","N<Required","N<Required","N/A","N/A","N/A","N<Required","N/A","N/A","N<Required","N/A","N<Required"
"32801","Educational Service District 101","10050","2006","Curlew School District","Curlew Elem & High School","Math","-34.9","-66.6",,"-50","-60",,,"-51.2","-58.8",,,"No","N<Required","N/A","N<Required","N<Required","No","N/A","N/A","N<Required","N/A","No"
"32801","Educational Service District 101","10050","2006","Curlew School District","Curlew Elem & High School","Reading","-30.1","-33.3",,"-50","-60",,,"-25","-88.2",,,"No","N<Required","N/A","N<Required","N<Required","No","N/A","N/A","N<Required","N/A","No"
"32801","Educational Service District 101","26059","2770","Cusick School District","Bess Herian Elementary","Math",,,,,,"-39.1",,"-66.6",,,"-65.2","No","N<Required","N/A","N/A","N<Required","N<Required","N/A","N/A","N<Required","N/A","No"
"32801","Educational Service District 101","26059","2770","Cusick School District","Bess Herian Elementary","Reading",,"-61",,,,"-55.3",,"-66.6","-67.7",,,"No","N<Required","N/A","N/A","N<Required","N<Required","N/A","N/A","N<Required","N/A","No"
"32801","Educational Service District 101","26059","2423","Cusick School District","Cusick Jr Sr High School","Math",,"-93.7",,,,,,,,,,"No","N<Required","N/A","N<Required","N<Required","No","N/A","N/A","N<Required","N/A","No"
"32801","Educational Service District 101","26059","2423","Cusick School District","Cusick Jr Sr High School","Reading",,"-68.7",,,,,,"-80",,,,"No","N<Required","N/A","N<Required","N<Required","No","N/A","N/A","N<Required","N/A","No"
"39801","Educational Service District 105","19007","2077","Damman School District","Damman Elementary","Math","0",,,,,"0",,,"0",,,"N<Required","N/A","N/A","N/A","N/A","N<Required","N<Required","N<Required","N<Required","N/A","N/A"
"39801","Educational Service District 105","19007","2077","Damman School District","Damman Elementary","Reading","0",,,,,"0","0",,"0",,,"N<Required","N/A","N/A","N/A","N/A","N<Required","N<Required","N<Required","N<Required","N/A","N/A"
"29801","Northwest Educational Service District 189","31330","3609","Darrington School District","Darrington Elementary School","Math","-50.7","-49.5","0",,"-61.4",,,"-53.8",,,"-50.2","No","N<Required","N<Required","N/A","N<Required","No","N/A","N/A","No","N/A","No"
"29801","Northwest Educational Service District 189","31330","3609","Darrington School District","Darrington Elementary School","Reading","-40.9","-58.6","0",,"-46.1",,,"-34.2",,,"-42.2","No","N<Required","N<Required","N/A","N<Required","No","N/A","N/A","No","N/A","No"
"29801","Northwest Educational Service District 189","31330","3188","Darrington School District","Darrington Sr High School","Math",,,,,,,,,,,,"N<Required","N<Required","N/A","N<Required","N<Required","N<Required","N/A","N/A","N<Required","N/A","N<Required"
"29801","Northwest Educational Service District 189","31330","3188","Darrington School District","Darrington Sr High School","Reading","-44.9",,,"0","-3.2","-42",,,,,"-64.4","N<Required","N<Required","N/A","N<Required","N<Required","N<Required","N/A","N/A","N<Required","N/A","N<Required"
"39801","Educational Service District 105","39007","5264","Institutions","Ridgeview Group Home","Math",,,,,,,,,,,,"N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"32801","Educational Service District 101","22207","2668","Davenport School District","Davenport Elementary","Math","-21.7","0",,,"-33.3",,,,"-37.5",,"-13.5","No","N<Required","N/A","N<Required","N<Required","No","N/A","N/A","N<Required","N/A","No"
"32801","Educational Service District 101","22207","2668","Davenport School District","Davenport Elementary","Reading","-29.7","0",,,"-33.3",,,,"-61.5",,"-26.2","No","N<Required","N/A","N<Required","N<Required","No","N/A","N/A","N<Required","N/A","No"
"32801","Educational Service District 101","22207","3173","Davenport School District","Davenport Senior High School","Math","-35.6","0",,,"-33.3",,,,,,"-38","No","N<Required","N<Required","N/A","N<Required","No","N/A","N/A","N<Required","N/A","No"
"32801","Educational Service District 101","22207","3173","Davenport School District","Davenport Senior High School","Reading","-20.6","-50",,,"-33.3",,,"0","-71.5",,"-23.9","No","N<Required","N<Required","N/A","N<Required","No","N/A","N/A","N<Required","N/A","No"
"11801","Educational Service District 123","7002","2830","Dayton School District","Dayton Elementary School","Math","-38.7",,"0",,"-19.6",,,"-33.3","-59.1",,"-44.4","No","N<Required","N<Required","N<Required","N<Required","No","N/A","N/A","N<Required","N/A","No"
"11801","Educational Service District 123","7002","2830","Dayton School District","Dayton Elementary School","Reading","-18.6",,"0","0","-6.3",,,"-33.3","-59.8",,"-27.3","No","N<Required","N<Required","N<Required","N<Required","No","N/A","N/A","N<Required","N/A","No"
"11801","Educational Service District 123","7002","2302","Dayton School District","Dayton High School","Math","-69.2",,,,,"-57.1",,,,,"-76.8","N<Required","N<Required","N/A","N/A","N<Required","N<Required","N/A","N/A","N<Required","N/A","N<Required"
"11801","Educational Service District 123","7002","2302","Dayton School District","Dayton High School","Reading","-33.2","0",,,"-21.8","-25.9",,,"-3.2",,"-34.4","N<Required","N<Required","N/A","N/A","N<Required","N<Required","N/A","N/A","N<Required","N/A","N<Required"
"11801","Educational Service District 123","7002","4011","Dayton School District","Dayton Middle School","Math","-47.4",,"0",,"-49.3",,,"-50","-73.6",,"-56.4","No","N<Required","N<Required","N<Required","N<Required","No","N/A","N/A","N<Required","N/A","No"
"11801","Educational Service District 123","7002","4011","Dayton School District","Dayton Middle School","Reading","-37",,"0","-50","-49.3",,,,,,"-41.6","No","N<Required","N<Required","N<Required","N<Required","No","N/A","N/A","N<Required","N/A","No"
"32801","Educational Service District 101","32414","2173","Deer Park School District","Arcadia Elementary","Math","-36.3","-25.9",,,"-17.9",,"0",,"-48",,"-42.9","No","N<Required","N<Required","N<Required","N<Required","No","N<Required","N<Required","No","N<Required","No"
"32801","Educational Service District 101","32414","2173","Deer Park School District","Arcadia Elementary","Reading","-35","-50","-50",,"-3.2",,"0",,"-55.3",,"-43.3","No","N<Required","N<Required","N<Required","N<Required","No","N<Required","N<Required","No","N<Required","No"
"32801","Educational Service District 101","32414","4123","Deer Park School District","Deer Park High School","Math","-76.8",,,"0",,"-76",,,,,"-87.1","No","N<Required","N/A","N<Required","N<Required","No","N/A","N/A","N<Required","N/A","No"
"32801","Educational Service District 101","32414","4123","Deer Park School District","Deer Park High School","Reading","-61.3",,,"0","-8.9","-61",,,"-70.3",,"-64.3","No","N<Required","N/A","N<Required","N<Required","No","N/A","N/A","N<Required","N/A","No"
"32801","Educational Service District 101","32414","1852","Deer Park School District","Deer Park Home Link Program","Math",,,"-50",,"-75",,,,,,,"No","N<Required","N<Required","N<Required","N<Required","No","N<Required","N<Required","N<Required","N/A","No"
"32801","Educational Service District 101","32414","1852","Deer Park School District","Deer Park Home Link Program","Reading","-50.5",,"-50","-75","-26.2",,,,,,,"No","N<Required","N<Required","N<Required","N<Required","No","N<Required","N<Required","N<Required","N/A","No"
"32801","Educational Service District 101","32414","3261","Deer Park School District","Deer Park Middle School","Math","-45.1","-55.5","0","-50","-28.2","-43.7",,,,,"-54.9","No","N<Required","N<Required","N<Required","N<Required","No","N/A","N/A","No","N<Required","No"
"32801","Educational Service District 101","32414","3261","Deer Park School District","Deer Park Middle School","Reading","-29.9","-23.3","0","-39.1","0","-28.5",,,"-63.3","0","-39.3","No","N<Required","N<Required","N<Required","N<Required","No","N/A","N/A","No","N<Required","No"
"17801","Puget Sound Educational Service District 121","27343","4548","Dieringer School District","Dieringer Heights Elementary","Math","-35.8","-33.3","0",,"-32.5","-33.9",,"-8","-46",,"-37.7","No","N<Required","N<Required","N<Required","N<Required","No","N/A","N/A","N<Required","N<Required","No"
"17801","Puget Sound Educational Service District 121","27343","4548","Dieringer School District","Dieringer Heights Elementary","Reading","-17.3","0","0","0","-5.2","-15.9",,"-0.4","-8.8",,"-16","No","N<Required","N<Required","N<Required","N<Required","No","N/A","N/A","N<Required","N<Required","No"
"17801","Puget Sound Educational Service District 121","27343","3683","Dieringer School District","Lake Tapps Elementary","Math",,"0","0","0","0",,,"0","-46.3","-3.2","-2.7","No","N<Required","N<Required","N<Required","N<Required","No","N/A","N/A","N<Required","N<Required","N<Required"
"17801","Puget Sound Educational Service District 121","27343","3683","Dieringer School District","Lake Tapps Elementary","Reading",,"0","0","0","0",,,"0","-59.2","0","-2.7","No","N<Required","N<Required","N<Required","N<Required","No","N/A","N/A","N<Required","N<Required","N<Required"
"17801","Puget Sound Educational Service District 121","27343","4416","Dieringer School District","North Tapps Middle School","Math","-29.1",,"0","-50",,"-26.7","0","-20.4","-77.4","-27.3","-27.4","No","N<Required","N<Required","N<Required","No","No","N<Required","N<Required","N<Required","N<Required","No"
"17801","Puget Sound Educational Service District 121","27343","4416","Dieringer School District","North Tapps Middle School","Reading","-22",,"-0.2","-50",,"-20","0","-4.7","-72.2",,"-17.4","No","N<Required","N<Required","N<Required","No","No","N<Required","N<Required","N<Required","N<Required","No"
"11801","Educational Service District 123","36101","2278","Dixie School District","Dixie Elementary School","Math","-23.3",,,,"-50","0",,,"-50",,"-23.3","N<Required","N<Required","N/A","N/A","N<Required","N<Required","N/A","N/A","N<Required","N/A","N<Required"
"11801","Educational Service District 123","36101","2278","Dixie School District","Dixie Elementary School","Reading","-23.3",,,,"-50","0",,,,,"-23.3","N<Required","N<Required","N/A","N/A","N<Required","N<Required","N/A","N/A","N<Required","N/A","N<Required"
"32801","Educational Service District 101","32361","1712","East Valley School District (Spokane)","Continuous Curriculum School","Math","-23.8","0","-9.1",,"0",,,"-10.7","-40.8",,,"No","N<Required","N<Required","N<Required","N<Required","No","N/A","N/A","N<Required","N<Required","No"
"32801","Educational Service District 101","32361","1712","East Valley School District (Spokane)","Continuous Curriculum School","Reading","-21.1","0","-0.8",,"-18.6",,,"-0.7","-53.2",,,"No","N<Required","N<Required","N<Required","N<Required","No","N/A","N/A","N<Required","N<Required","No"
"32801","Educational Service District 101","32361","4097","East Valley School District (Spokane)","East Farms School","Math","-52.2",,,,"-23.5",,,"-49.2",,,"-60.6","No","N<Required","N<Required","N<Required","N<Required","No","N<Required","N<Required","No","N<Required","No"
"32801","Educational Service District 101","32361","4097","East Valley School District (Spokane)","East Farms School","Reading","-43.5","-50",,"-50","-30.1",,,"-10.7",,,"-46.2","No","N<Required","N<Required","N<Required","N<Required","No","N<Required","N<Required","No","N<Required","No"
"32801","Educational Service District 101","32361","3360","East Valley School District (Spokane)","East Valley High School","Math","-84.4",,,,,"-81.5",,"-68.2",,,"-80.9","No","N/A","N<Required","N<Required","N<Required","No","N<Required","N<Required","No","N<Required","No"
"32801","Educational Service District 101","32361","3360","East Valley School District (Spokane)","East Valley High School","Reading","-61.7",,"-60.2",,"-46.2","-58.9",,"-49.7","-71.8",,"-59.2","No","N/A","N<Required","N<Required","N<Required","No","N<Required","N<Required","No","N<Required","No"
"32801","Educational Service District 101","32361","5346","East Valley School District (Spokane)","East Valley Middle School","Math",,"-62.2","0","-51.6",,,,,,,,"No","N<Required","N<Required","N<Required","No","No","N<Required","N<Required","No","N<Required","No"
"32801","Educational Service District 101","32361","5346","East Valley School District (Spokane)","East Valley Middle School","Reading",,,"0","-51.6",,,,,,,,"No","N<Required","N<Required","N<Required","No","No","N<Required","N<Required","No","N<Required","No"
"32801","Educational Service District 101","32361","2955","East Valley School District (Spokane)","Otis Orchards School","Math","-31.2","-60","-25",,"-22.2",,,"-4.2",,,"-35.1","No","N<Required","N<Required","N<Required","N<Required","No","N/A","N/A","No","N<Required","No"
"32801","Educational Service District 101","32361","2955","East Valley School District (Spokane)","Otis Orchards School","Reading","-26.5","-40","-25",,"-18.1",,,"-10.7",,,"-32.2","No","N<Required","N<Required","N<Required","N<Required","No","N/A","N/A","No","N<Required","No"
"32801","Educational Service District 101","32361","2653","East Valley School District (Spokane)","Trent School","Math","-49.8","-50","0","-80",,"-39.3","-17","-84.9",,"-43","-51.3","No","N<Required","N<Required","N<Required","No","No","N<Required","N<Required","No","N<Required","No"
"32801","Educational Service District 101","32361","2653","East Valley School District (Spokane)","Trent School","Reading","-43.5","-50","0","-50",,"-37.8","-58.5","-32.2",,"-56.8","-49.2","No","N<Required","N<Required","N<Required","No","No","N<Required","N<Required","No","N<Required","No"
"32801","Educational Service District 101","32361","3128","East Valley School District (Spokane)","Trentwood School","Math","-46.8","-50","0",,"-13",,,"-32.3",,,"-51.9","No","N<Required","N<Required","N<Required","N<Required","No","N/A","N/A","No","N<Required","No"
"32801","Educational Service District 101","32361","3128","East Valley School District (Spokane)","Trentwood School","Reading","-39.7","-50","0","0","-32.7",,,"-32.3",,"-72.5","-46.9","No","N<Required","N<Required","N<Required","N<Required","No","N/A","N/A","No","N<Required","No"
"32801","Educational Service District 101","32361","5156","East Valley School District (Spokane)","Washington Academy of Arts and Technology","Math","-65.7",,,,"-23.3",,,,,,,"No","N<Required","N/A","N/A","N<Required","No","N/A","N/A","N<Required","N/A","No"
"32801","Educational Service District 101","32361","5156","East Valley School District (Spokane)","Washington Academy of Arts and Technology","Reading","-45.4",,,,"-45.5",,,,"-63.7",,,"No","N<Required","N/A","N/A","N<Required","No","N/A","N/A","N<Required","N/A","No"
"39801","Educational Service District 105","39090","4055","East Valley School District (Yakima)","East Valley Central Middle School","Math",,"-26.2","-14.2","-51.2",,,,"-42.8",,,,"No","N<Required","N<Required","N<Required","No","No","N<Required","N<Required","No","No","No"
"39801","Educational Service District 105","39090","4055","East Valley School District (Yakima)","East Valley Central Middle School","Reading",,"-1.2","-14.2","0",,,,"-14.2",,,,"No","N<Required","N<Required","N<Required","No","No","N<Required","N<Required","No","No","No"
"39801","Educational Service District 105","39090","4487","East Valley School District (Yakima)","East Valley Elementary","Math","-36.6","-33.3",,,,,,"0",,"-39.6","-38.3","No","N<Required","N/A","N<Required","No","No","N/A","N/A","No","N<Required","No"
"39801","Educational Service District 105","39090","4487","East Valley School District (Yakima)","East Valley Elementary","Reading","-37.1","-66.6",,,,,,"0",,"-44.9","-41","No","N<Required","N/A","N<Required","No","No","N/A","N/A","No","N<Required","No"
"39801","Educational Service District 105","39090","2344","East Valley School District (Yakima)","East Valley High School","Math","-73.9",,,,,"-62.9",,,,,"-78.9","No","N<Required","N<Required","N<Required","No","No","N/A","N/A","N<Required","N<Required","No"
"39801","Educational Service District 105","39090","2344","East Valley School District (Yakima)","East Valley High School","Reading","-38.1",,,,,"-31.9",,"0","-75",,"-38.4","No","N<Required","N<Required","N<Required","No","No","N/A","N/A","N<Required","N<Required","No"
"39801","Educational Service District 105","39090","2530","East Valley School District (Yakima)","Moxee Elementary","Math","-30.8",,,"0","-33.5",,,"0","-86.1","-37.2","-33.7","No","N<Required","N/A","N<Required","No","No","N<Required","N<Required","N<Required","No","No"
"39801","Educational Service District 105","39090","2530","East Valley School District (Yakima)","Moxee Elementary","Reading","-32.1",,,"0","-38.6",,,"0","-59.2","-54.2","-37.3","No","N<Required","N/A","N<Required","No","No","N<Required","N<Required","N<Required","No","No"
"39801","Educational Service District 105","39090","2821","East Valley School District (Yakima)","Terrace Heights Elementary","Math","-38.9",,"-50","0",,"-30.1",,"-25",,"-37.5","-44.2","No","N<Required","N<Required","N<Required","No","No","N/A","N/A","No","N<Required","No"
"39801","Educational Service District 105","39090","2821","East Valley School District (Yakima)","Terrace Heights Elementary","Reading","-40.5",,"-13.7","0",,"-30.7",,"-1.2","-66.2","-34.2","-48","No","N<Required","N<Required","N<Required","No","No","N/A","N/A","No","N<Required","No"
"4801","North Central Educational Service District 171","9206","3659","Eastmont School District","Cascade Elementary","Math",,,,,,,,,"-33.9","-70.4",,"No","N/A","N/A","N/A","No","No","N/A","N/A","N<Required","N<Required","No"
"4801","North Central Educational Service District 171","9206","3659","Eastmont School District","Cascade Elementary","Reading",,,,,,,,,"-31.6","-40.4",,"No","N/A","N/A","N/A","No","No","N/A","N/A","N<Required","N<Required","No"
"4801","North Central Educational Service District 171","9206","4590","Eastmont School District","Clovis Point","Math","-56.1",,"0","-50","-65.4",,,"-11","-70.8",,"-63","No","N/A","N<Required","N<Required","No","No","N<Required","N<Required","No","No","No"
"4801","North Central Educational Service District 171","9206","4590","Eastmont School District","Clovis Point","Reading","-40.6",,"-33.3","-50","-50.7",,"-50","0","-74.7","-74.2","-48.1","No","N/A","N<Required","N<Required","No","No","N<Required","N<Required","No","No","No"
"4801","North Central Educational Service District 171","9206","3372","Eastmont School District","Eastmont Junior High","Math",,"0","-13.1","0",,,,"-10.4",,,,"No","N<Required","N<Required","N<Required","No","No","N<Required","N<Required","No","No","No"
"4801","North Central Educational Service District 171","9206","3372","Eastmont School District","Eastmont Junior High","Reading",,"0","-13.1","0",,,"0","0",,,,"No","N<Required","N<Required","N<Required","No","No","N<Required","N<Required","No","No","No"
"4801","North Central Educational Service District 171","9206","2727","Eastmont School District","Eastmont Senior High","Math",,,,,,,,,,,,"No","N<Required","N<Required","N<Required","No","No","N/A","N/A","No","N<Required","No"
"4801","North Central Educational Service District 171","9206","2727","Eastmont School District","Eastmont Senior High","Reading",,,,,,,,,,,,"No","N<Required","N<Required","N<Required","No","No","N/A","N/A","No","N<Required","No"
"4801","North Central Educational Service District 171","9206","2966","Eastmont School District","Grant Elementary School","Math","-30.1",,"0",,,,"0","0","-31.8","-54.8","-38.2","No","N<Required","N<Required","N/A","No","No","N<Required","N<Required","N<Required","No","No"
"4801","North Central Educational Service District 171","9206","2966","Eastmont School District","Grant Elementary School","Reading","-29.6",,"0",,,,,"0","-31.8","-49.3","-41.2","No","N<Required","N<Required","N/A","No","No","N<Required","N<Required","N<Required","No","No"
"4801","North Central Educational Service District 171","9206","3212","Eastmont School District","Kenroy Elementary","Math",,,,,,,,"0","-53.5",,,"No","N<Required","N/A","N/A","No","No","N/A","N/A","N<Required","No","No"
"4801","North Central Educational Service District 171","9206","3212","Eastmont School District","Kenroy Elementary","Reading",,,,,,,,"-16.6","-53.2",,,"No","N<Required","N/A","N/A","No","No","N/A","N/A","N<Required","No","No"
"4801","North Central Educational Service District 171","9206","3083","Eastmont School District","Robert E Lee Elementary","Math","-37.3",,"0","0",,"-25.4",,"0","-47.9","-60.3","-44.3","No","N/A","N<Required","N<Required","No","No","N/A","N/A","N<Required","No","No"
"4801","North Central Educational Service District 171","9206","3083","Eastmont School District","Robert E Lee Elementary","Reading","-24.6",,"0","0",,"-15.2",,"0","-28.9","-40.2","-29.4","No","N/A","N<Required","N<Required","No","No","N/A","N/A","N<Required","No","No"
"4801","North Central Educational Service District 171","9206","2563","Eastmont School District","Rock Island Elementary","Math","-43.5",,,,,"-15.1",,,"-78.4","-63.5","-46","No","N/A","N/A","N/A","No","N<Required","N/A","N/A","N<Required","No","No"
"4801","North Central Educational Service District 171","9206","2563","Eastmont School District","Rock Island Elementary","Reading","-41.2",,,,,"0",,,"-55.5","-64.7","-48.4","No","N/A","N/A","N/A","No","N<Required","N/A","N/A","N<Required","No","No"
"4801","North Central Educational Service District 171","9206","4095","Eastmont School District","Sterling Intermediate School","Math","-43.3","-33.3","-75","-33.3",,,,"-25.9",,,"-56.1","No","N<Required","N<Required","N<Required","No","No","N/A","N/A","No","No","No"
"4801","North Central Educational Service District 171","9206","4095","Eastmont School District","Sterling Intermediate School","Reading","-30.6","-33.3","-75",,,,,"-20.1",,,"-41.2","No","N<Required","N<Required","N<Required","No","No","N/A","N/A","No","No","No"
"39801","Educational Service District 105","19028","3554","Easton School District","Easton School","Math",,,,"0","-30.7",,,,"-49.4","-51.6",,"No","N<Required","N/A","N<Required","N<Required","No","N/A","N/A","N<Required","N<Required","No"
"39801","Educational Service District 105","19028","3554","Easton School District","Easton School","Reading",,,,,"-40.7",,,,,"-51.6",,"No","N<Required","N/A","N<Required","N<Required","No","N/A","N/A","N<Required","N<Required","No"
"17801","Puget Sound Educational Service District 121","27404","2808","Eatonville School District","Columbia Crest A-STEM Academy","Math",,,,,"-70",,,"-26.2","-83.3",,,"No","N/A","N/A","N/A","N<Required","No","N/A","N/A","N<Required","N/A","No"
"17801","Puget Sound Educational Service District 121","27404","2808","Eatonville School District","Columbia Crest A-STEM Academy","Reading",,,,,"-40.9",,,"-12.5","-83.3",,,"No","N/A","N/A","N/A","N<Required","No","N/A","N/A","N<Required","N/A","No"
"17801","Puget Sound Educational Service District 121","27404","2205","Eatonville School District","Eatonville Elementary School","Math","-55.1",,"0","-50","-69.8",,,"-1.2",,,"-61.1","No","N<Required","N<Required","N<Required","N<Required","No","N/A","N/A","N<Required","N<Required","No"
"17801","Puget Sound Educational Service District 121","27404","2205","Eatonville School District","Eatonville Elementary School","Reading","-35","-33.3","0","-50","-29.8",,,"-1.1","-74.7",,"-39.7","No","N<Required","N<Required","N<Required","N<Required","No","N/A","N/A","N<Required","N<Required","No"
"17801","Puget Sound Educational Service District 121","27404","2206","Eatonville School District","Eatonville High School","Math","-74","-3.2","0",,,"-71.1",,"-47.8",,,"-83.9","No","N<Required","N<Required","N<Required","N<Required","No","N<Required","N<Required","N<Required","N/A","No"
"17801","Puget Sound Educational Service District 121","27404","2206","Eatonville School District","Eatonville High School","Reading","-36.7","0",,"0","-13.9","-35.2",,"-2.4","-39.3",,"-33.7","No","N<Required","N<Required","N<Required","N<Required","No","N<Required","N<Required","N<Required","N/A","No"
"17801","Puget Sound Educational Service District 121","27404","4230","Eatonville School District","Eatonville Middle School","Math",,,"-50",,"-56.7",,"0","-37.8",,,,"No","N<Required","N<Required","N<Required","N<Required","No","N<Required","N<Required","No","N/A","No"
"17801","Puget Sound Educational Service District 121","27404","4230","Eatonville School District","Eatonville Middle School","Reading",,,"-50","-50","-25.8",,"0","-15.4",,,,"No","N<Required","N<Required","N<Required","N<Required","No","N<Required","N<Required","No","N/A","No"
"17801","Puget Sound Educational Service District 121","27404","5332","Eatonville School District","New Beginnings","Math",,,,,,,,,,,,"N<Required","N/A","N/A","N/A","N<Required","N/A","N/A","N/A","N/A","N/A","N/A"
"17801","Puget Sound Educational Service District 121","27404","5332","Eatonville School District","New Beginnings","Reading",,,,,,,,,,,,"N<Required","N/A","N/A","N/A","N<Required","N/A","N/A","N/A","N/A","N/A","N/A"
"39801","Educational Service District 105","39007","5264","Institutions","Ridgeview Group Home","Reading",,,,,,,,,,,,"N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"17801","Puget Sound Educational Service District 121","27404","2361","Eatonville School District","Weyerhaeuser Elementary","Math",,"0",,,"-30",,,"-54.9","-79.2",,,"No","N<Required","N<Required","N<Required","N<Required","No","N<Required","N<Required","N<Required","N<Required","No"
"17801","Puget Sound Educational Service District 121","27404","2361","Eatonville School District","Weyerhaeuser Elementary","Reading",,"0",,,"-0.9",,"-50","-54.9","-79.2",,,"No","N<Required","N<Required","N<Required","N<Required","No","N<Required","N<Required","N<Required","N<Required","No"
"29801","Northwest Educational Service District 189","31015","3560","Edmonds School District","Alderwood Middle School","Math","-45.4","0","-22.2",,"-59.3","-37.6","0","-32.9","-80.8","-63.5","-56.4","No","N<Required","No","No","No","No","N<Required","N<Required","No","No","No"
"29801","Northwest Educational Service District 189","31015","3560","Edmonds School District","Alderwood Middle School","Reading","-35.1","0","-16.2",,"-46.2","-26.6","-6.3","-19","-69.7","-67.7","-47.4","No","N<Required","No","No","No","No","N<Required","N<Required","No","No","No"
"29801","Northwest Educational Service District 189","31015","3302","Edmonds School District","Beverly Elementary","Math","-42.7",,,"-28.2","-38.2","-30.3","-60",,,,"-40.8","No","N<Required","No","N<Required","No","No","N<Required","N<Required","No","No","No"
"29801","Northwest Educational Service District 189","31015","3302","Edmonds School District","Beverly Elementary","Reading","-35.3","0",,"-13.6","-20.1","-29.4","-60",,,,"-35.7","No","N<Required","No","N<Required","No","No","N<Required","N<Required","No","No","No"
"29801","Northwest Educational Service District 189","31015","3536","Edmonds School District","Brier Elementary","Math","-33.6",,"-16.6","0","-34.9","-28.2","-66.6","0","-62.7","-46.1","-30.5","No","N<Required","N<Required","N<Required","N<Required","No","N<Required","N<Required","N<Required","N<Required","No"
"29801","Northwest Educational Service District 189","31015","3536","Edmonds School District","Brier Elementary","Reading","-21.3",,"0","0","-15.5","-14",,"0","-38","-72.5","-17.1","No","N<Required","N<Required","N<Required","N<Required","No","N<Required","N<Required","N<Required","N<Required","No"
"29801","Northwest Educational Service District 189","31015","3650","Edmonds School District","Brier Terrace Middle School","Math","-39.2",,"-10","-30.5",,"-36.9",,"-30",,"-79.8","-59.3","No","N/A","No","N<Required","No","No","N<Required","N<Required","No","N<Required","No"
"29801","Northwest Educational Service District 189","31015","3650","Edmonds School District","Brier Terrace Middle School","Reading","-27.2",,"-5.7","-5.2",,"-23.5",,"-21.1","-68.5","-53.8","-39.5","No","N/A","No","N<Required","No","No","N<Required","N<Required","No","N<Required","No"
"29801","Northwest Educational Service District 189","31015","3409","Edmonds School District","Cedar Valley Community School","Math","-34.4",,"0","0","-39.8",,,"-25","-60.7",,"-37.1","No","N/A","N<Required","N<Required","No","No","N/A","N/A","N<Required","No","No"
"29801","Northwest Educational Service District 189","31015","3409","Edmonds School District","Cedar Valley Community School","Reading","-29.5",,"0","-15.3","-33.9",,,"0","-45.3",,"-32.4","No","N/A","N<Required","N<Required","No","No","N/A","N/A","N<Required","No","No"
"29801","Northwest Educational Service District 189","31015","3304","Edmonds School District","Cedar Way Elementary","Math","-24.2",,,"-21.4","-8.4","-16.1","-50","-3.4",,"-40.2","-27.5","No","N/A","No","N<Required","N<Required","No","N<Required","N<Required","No","N<Required","No"
"29801","Northwest Educational Service District 189","31015","3304","Edmonds School District","Cedar Way Elementary","Reading","-20.5",,,"-22.1","-13.8","-11.7","-83.3","-3.4",,"-43.4","-25.5","No","N/A","Yes","N<Required","N<Required","No","N<Required","N<Required","No","N<Required","No"
"29801","Northwest Educational Service District 189","31015","1520","Edmonds School District","Challenge Elementary","Math",,"0",,"0","0",,,,"0","0","0","Yes","N<Required","Yes","N<Required","N<Required","Yes","N/A","N/A","N<Required","N<Required","N<Required"
"29801","Northwest Educational Service District 189","31015","1520","Edmonds School District","Challenge Elementary","Reading",,"0",,"0","0",,,,"0","0","0","Yes","N<Required","Yes","N<Required","N<Required","Yes","N/A","N/A","N<Required","N<Required","N<Required"
