est_tl,MOE_tl,est_tl_No schooling completed,MOE_tl_No schooling completed,est_tl_Nursery school,MOE_tl_Nursery school,est_tl_Kindergarten,MOE_tl_Kindergarten,est_tl_1st grade,MOE_tl_1st grade,est_tl_2nd grade,MOE_tl_2nd grade,est_tl_3rd grade,MOE_tl_3rd grade,est_tl_4th grade,MOE_tl_4th grade,est_tl_5th grade,MOE_tl_5th grade,est_tl_6th grade,MOE_tl_6th grade,est_tl_7th grade,MOE_tl_7th grade,est_tl_8th grade,MOE_tl_8th grade,est_tl_9th grade,MOE_tl_9th grade,est_tl_10th grade,MOE_tl_10th grade,est_tl_11th grade,MOE_tl_11th grade,"est_tl_12th grade, no diploma","MOE_tl_12th grade, no diploma",est_tl_Regular high school diploma,MOE_tl_Regular high school diploma,est_tl_GED or alternative credential,MOE_tl_GED or alternative credential,"est_tl_Some college, less than 1 year","MOE_tl_Some college, less than 1 year","est_tl_Some college, 1 or more years, no deg","MOE_tl_Some college, 1 or more years, no deg",est_tl_Associate's deg,MOE_tl_Associate's deg,est_tl_Bachelor's deg,MOE_tl_Bachelor's deg,est_tl_Master's deg,MOE_tl_Master's deg,est_tl_Professional school deg,MOE_tl_Professional school deg,est_tl_Doctorate deg,MOE_tl_Doctorate deg,id,Geographic Area Name
0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,1500000US530530729073,"Block Group 3, Census Tract 729.07, Pierce County, Washington"
658,271,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,19,30,0,12,57,67,24,38,34,32,160,103,16,25,85,67,151,101,19,24,58,71,35,37,0,12,0,12,1500000US530530730011,"Block Group 1, Census Tract 730.01, Pierce County, Washington"
661,219,26,41,0,12,0,12,0,12,0,12,0,12,0,12,0,12,20,31,0,12,11,23,0,12,21,29,0,12,0,12,141,93,28,21,21,31,131,88,65,69,125,87,72,70,0,12,0,12,1500000US530530730012,"Block Group 2, Census Tract 730.01, Pierce County, Washington"
1064,255,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,17,25,0,12,7,12,18,28,239,140,28,31,41,43,170,102,319,175,185,89,32,29,0,12,8,13,1500000US530530730013,"Block Group 3, Census Tract 730.01, Pierce County, Washington"
864,234,23,31,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,41,33,0,12,264,121,40,48,53,67,172,112,36,38,114,70,121,85,0,12,0,12,1500000US530530730014,"Block Group 4, Census Tract 730.01, Pierce County, Washington"
659,158,2,4,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,7,9,2,4,28,31,6,8,188,97,7,13,32,21,216,83,44,25,87,45,36,25,2,4,2,3,1500000US530530730015,"Block Group 5, Census Tract 730.01, Pierce County, Washington"
921,271,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,63,69,0,12,0,12,33,40,15,25,419,135,28,35,122,95,141,85,35,32,26,26,12,19,27,41,0,12,1500000US530530730051,"Block Group 1, Census Tract 730.05, Pierce County, Washington"
982,258,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,52,83,10,17,14,22,436,215,65,38,117,83,177,115,77,55,21,25,13,20,0,12,0,12,1500000US530530730052,"Block Group 2, Census Tract 730.05, Pierce County, Washington"
786,268,0,12,0,12,0,12,0,12,0,12,0,12,0,12,39,58,0,12,0,12,0,12,0,12,19,32,72,84,12,20,206,102,0,12,95,62,260,135,36,44,0,12,24,29,11,18,12,19,1500000US530530730053,"Block Group 3, Census Tract 730.05, Pierce County, Washington"
1393,236,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,31,48,14,22,0,12,7,13,32,35,520,200,13,23,96,66,259,115,165,113,80,45,146,95,30,37,0,12,1500000US530530730054,"Block Group 4, Census Tract 730.05, Pierce County, Washington"
1869,328,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,12,18,0,12,60,51,47,31,63,60,577,206,80,50,88,49,520,189,174,82,163,88,34,31,51,41,0,12,1500000US530530730061,"Block Group 1, Census Tract 730.06, Pierce County, Washington"
755,223,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,15,22,0,12,16,17,0,12,27,43,369,144,39,29,62,39,76,60,114,79,19,20,11,17,0,12,7,11,1500000US530530730062,"Block Group 2, Census Tract 730.06, Pierce County, Washington"
1576,338,49,78,0,12,0,12,0,12,0,12,59,78,71,80,0,12,42,67,13,20,18,26,156,164,49,52,22,25,84,72,366,144,79,61,89,70,161,80,228,179,66,49,24,32,0,12,0,12,1500000US530530731081,"Block Group 1, Census Tract 731.08, Pierce County, Washington"
2366,320,0,12,0,12,0,12,10,19,0,12,0,12,0,12,0,12,26,29,0,12,10,17,26,29,49,75,17,26,44,42,588,260,77,57,267,126,457,200,264,107,384,161,147,88,0,12,0,12,1500000US530530731082,"Block Group 2, Census Tract 731.08, Pierce County, Washington"
1317,312,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,12,21,0,12,0,12,0,12,25,42,8,19,41,50,438,198,72,50,171,92,273,134,130,84,122,76,14,24,11,17,0,12,1500000US530530731083,"Block Group 3, Census Tract 731.08, Pierce County, Washington"
1312,175,18,22,0,12,0,12,0,12,0,12,0,12,0,12,6,11,0,12,0,12,0,12,10,15,0,12,30,44,10,16,292,106,39,42,113,60,221,88,212,69,239,95,78,47,18,20,26,31,1500000US530530731101,"Block Group 1, Census Tract 731.10, Pierce County, Washington"
1362,177,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,15,24,0,12,9,15,0,12,10,18,357,97,6,10,107,48,233,88,218,110,252,94,116,57,29,31,10,17,1500000US530530731102,"Block Group 2, Census Tract 731.10, Pierce County, Washington"
1276,202,3,6,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,2,6,0,12,0,12,20,22,56,33,43,49,407,147,26,24,189,82,178,76,162,85,139,65,51,34,0,12,0,12,1500000US530530731111,"Block Group 1, Census Tract 731.11, Pierce County, Washington"
879,167,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,9,14,0,12,19,20,12,19,42,32,290,117,80,65,38,28,149,53,98,55,120,68,22,24,0,12,0,12,1500000US530530731112,"Block Group 2, Census Tract 731.11, Pierce County, Washington"
486,117,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,24,28,156,84,53,47,41,30,70,46,38,27,80,39,24,27,0,12,0,12,1500000US530530731113,"Block Group 3, Census Tract 731.11, Pierce County, Washington"
1303,252,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,20,31,13,20,0,12,105,83,46,40,361,101,79,59,148,88,231,116,132,95,98,70,63,53,0,12,7,19,1500000US530530731131,"Block Group 1, Census Tract 731.13, Pierce County, Washington"
1409,333,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,5,10,0,12,0,12,413,219,53,33,94,56,221,108,229,141,196,92,157,103,41,46,0,12,1500000US530530731132,"Block Group 2, Census Tract 731.13, Pierce County, Washington"
1476,242,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,31,51,18,29,432,150,19,27,179,87,374,142,130,60,158,88,123,69,12,18,0,12,1500000US530530731133,"Block Group 3, Census Tract 731.13, Pierce County, Washington"
1431,233,13,19,0,12,0,12,0,12,0,12,0,12,0,12,0,12,25,41,1,3,18,28,24,38,16,18,60,70,20,22,340,126,53,42,80,48,335,147,158,68,240,104,47,46,1,3,0,12,1500000US530530731141,"Block Group 1, Census Tract 731.14, Pierce County, Washington"
1121,259,11,17,0,12,0,12,0,12,0,12,0,12,0,12,0,12,11,18,0,12,0,12,0,12,12,20,19,21,40,50,368,154,38,44,124,66,199,93,214,95,79,53,0,12,0,12,6,11,1500000US530530731142,"Block Group 2, Census Tract 731.14, Pierce County, Washington"
890,218,0,12,0,12,0,12,0,12,0,12,8,12,0,12,0,12,0,12,0,12,8,13,23,39,57,43,61,52,0,12,340,142,55,63,42,48,116,63,80,62,42,45,41,31,17,24,0,12,1500000US530530731143,"Block Group 3, Census Tract 731.14, Pierce County, Washington"
1396,206,6,9,0,12,0,12,0,12,0,12,0,12,0,12,0,12,21,34,0,12,0,12,0,12,20,25,4,8,28,29,531,167,58,56,132,88,214,84,112,52,182,75,88,59,0,12,0,12,1500000US530530731151,"Block Group 1, Census Tract 731.15, Pierce County, Washington"
1039,200,7,8,0,12,0,12,0,12,0,12,0,12,0,12,0,12,7,11,14,21,35,45,14,21,12,19,0,12,9,16,456,156,37,38,139,58,193,83,44,32,50,33,22,23,0,12,0,12,1500000US530530731152,"Block Group 2, Census Tract 731.15, Pierce County, Washington"
362,88,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,16,17,0,12,8,13,101,47,14,17,57,54,99,51,30,31,37,33,0,12,0,12,0,12,1500000US530530731153,"Block Group 3, Census Tract 731.15, Pierce County, Washington"
1366,194,0,12,0,12,0,12,0,12,0,12,0,12,10,14,0,12,0,12,0,12,0,12,0,12,10,15,31,22,9,14,237,79,42,31,238,79,298,87,198,77,142,76,116,58,35,42,0,12,1500000US530530731161,"Block Group 1, Census Tract 731.16, Pierce County, Washington"
907,146,10,16,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,32,30,9,16,19,31,312,126,77,43,84,50,100,55,116,86,63,39,75,60,0,12,10,16,1500000US530530731162,"Block Group 2, Census Tract 731.16, Pierce County, Washington"
1482,225,8,13,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,37,55,0,12,37,42,17,19,10,15,423,128,120,64,139,79,193,80,215,91,178,71,84,54,9,15,12,20,1500000US530530731171,"Block Group 1, Census Tract 731.17, Pierce County, Washington"
1260,343,19,24,0,12,0,12,0,12,0,12,0,12,11,18,0,12,2,4,0,12,9,14,9,14,31,39,64,57,0,12,498,218,56,48,37,25,181,89,137,85,177,88,13,16,16,18,0,12,1500000US530530731172,"Block Group 2, Census Tract 731.17, Pierce County, Washington"
1299,159,23,38,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,10,16,0,12,0,12,15,20,39,47,411,122,7,11,152,68,283,89,134,68,170,88,31,25,10,16,14,15,1500000US530530731181,"Block Group 1, Census Tract 731.18, Pierce County, Washington"
1664,203,6,9,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,6,9,12,19,0,12,0,12,39,40,5,9,611,160,56,45,110,54,272,101,148,67,284,93,80,49,35,25,0,12,1500000US530530731182,"Block Group 2, Census Tract 731.18, Pierce County, Washington"
645,183,2,5,0,12,0,12,0,12,0,12,0,12,0,12,0,12,1,2,0,12,0,12,0,12,27,37,21,21,9,15,202,90,99,57,41,43,171,105,18,19,43,30,0,12,1,3,10,17,1500000US530530731191,"Block Group 1, Census Tract 731.19, Pierce County, Washington"
1756,339,16,23,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,45,66,0,12,37,43,0,12,33,29,10,15,671,173,129,140,161,81,288,106,182,87,133,78,51,54,0,12,0,12,1500000US530530731192,"Block Group 2, Census Tract 731.19, Pierce County, Washington"
1270,197,5,10,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,6,10,0,12,27,32,448,177,92,77,83,55,241,90,110,59,162,77,96,72,0,12,0,12,1500000US530530731201,"Block Group 1, Census Tract 731.20, Pierce County, Washington"
1230,372,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,129,171,59,79,36,57,28,33,335,113,102,81,82,48,148,101,125,78,96,60,82,58,0,12,8,14,1500000US530530731202,"Block Group 2, Census Tract 731.20, Pierce County, Washington"
1286,188,11,17,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,11,17,12,18,9,14,23,25,142,55,45,37,118,73,262,99,156,81,338,120,111,66,48,75,0,12,1500000US530530731211,"Block Group 1, Census Tract 731.21, Pierce County, Washington"
1848,238,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,21,29,59,81,13,20,13,20,31,36,381,117,66,47,192,92,328,111,175,82,364,116,158,80,27,30,20,28,1500000US530530731212,"Block Group 2, Census Tract 731.21, Pierce County, Washington"
880,220,0,12,0,12,0,12,0,12,0,12,0,12,20,32,0,12,0,12,0,12,0,12,16,25,0,12,0,12,28,33,225,102,16,25,111,59,110,56,139,96,130,58,75,53,10,16,0,12,1500000US530530731221,"Block Group 1, Census Tract 731.22, Pierce County, Washington"
1597,194,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,9,15,0,12,0,12,45,53,23,26,479,151,11,19,242,79,238,98,189,68,178,72,101,56,52,40,30,47,1500000US530530731222,"Block Group 2, Census Tract 731.22, Pierce County, Washington"
2004,182,14,17,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,8,12,449,162,69,49,230,98,272,94,125,71,477,98,269,100,66,36,25,23,1500000US530530731231,"Block Group 1, Census Tract 731.23, Pierce County, Washington"
1041,196,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,7,11,5,9,39,40,0,12,290,115,14,17,120,57,109,60,183,157,214,97,51,45,9,14,0,12,1500000US530530731232,"Block Group 2, Census Tract 731.23, Pierce County, Washington"
602,173,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,19,29,38,48,0,12,0,12,34,45,144,96,99,84,75,63,50,40,41,46,85,85,10,16,7,11,0,12,1500000US530530731241,"Block Group 1, Census Tract 731.24, Pierce County, Washington"
1519,219,16,14,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,2,4,0,12,28,26,0,12,9,15,447,128,84,56,174,85,352,132,150,71,215,88,42,38,0,12,0,12,1500000US530530731242,"Block Group 2, Census Tract 731.24, Pierce County, Washington"
2647,492,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,31,35,15,23,32,36,791,268,85,68,213,98,491,160,512,213,360,146,117,67,0,12,0,12,1500000US530530731251,"Block Group 1, Census Tract 731.25, Pierce County, Washington"
826,269,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,50,78,10,18,194,99,91,106,99,64,115,94,12,19,215,228,8,12,7,13,25,39,1500000US530530731252,"Block Group 2, Census Tract 731.25, Pierce County, Washington"
2257,410,0,12,0,12,0,12,0,12,20,29,16,24,0,12,0,12,21,25,0,12,78,100,0,12,0,12,0,12,32,36,681,202,83,69,373,169,324,133,270,142,280,167,41,33,0,12,38,61,1500000US530530731253,"Block Group 3, Census Tract 731.25, Pierce County, Washington"
2043,196,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,13,23,0,12,0,12,0,12,29,43,35,42,484,174,77,70,188,123,351,91,289,122,360,113,187,90,10,18,20,31,1500000US530530731261,"Block Group 1, Census Tract 731.26, Pierce County, Washington"
851,149,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,11,16,278,106,52,39,72,36,156,69,102,53,141,49,24,29,15,24,0,12,1500000US530530732001,"Block Group 1, Census Tract 732, Pierce County, Washington"
642,203,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,70,74,0,12,66,89,9,13,13,19,144,83,32,32,11,17,105,84,34,39,72,61,45,44,41,54,0,12,1500000US530530732002,"Block Group 2, Census Tract 732, Pierce County, Washington"
912,240,29,38,0,12,0,12,0,12,0,12,16,26,0,12,0,12,0,12,16,25,0,12,0,12,33,53,9,14,0,12,276,133,51,49,81,56,19,19,105,75,185,99,69,52,23,29,0,12,1500000US530530732003,"Block Group 3, Census Tract 732, Pierce County, Washington"
1606,318,0,12,0,12,5,8,0,12,0,12,0,12,0,12,0,12,0,12,18,28,38,29,42,45,49,55,62,52,14,16,494,153,90,87,170,94,256,137,130,89,177,88,61,75,0,12,0,12,1500000US530530732004,"Block Group 4, Census Tract 732, Pierce County, Washington"
1919,239,19,24,0,12,0,12,0,12,0,12,0,12,0,12,17,27,0,12,0,12,0,12,32,53,0,12,0,12,45,44,752,209,65,58,153,74,309,121,272,111,212,118,14,25,29,33,0,12,1500000US530530733011,"Block Group 1, Census Tract 733.01, Pierce County, Washington"
768,145,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,101,139,0,12,0,12,26,33,51,44,23,26,34,31,195,81,18,23,60,55,72,46,64,48,94,56,30,31,0,12,0,12,1500000US530530733012,"Block Group 2, Census Tract 733.01, Pierce County, Washington"
129,63,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,8,13,0,12,0,12,0,12,0,12,6,11,4,7,30,24,8,15,0,12,19,20,23,27,0,12,31,30,0,12,0,12,1500000US530530733013,"Block Group 3, Census Tract 733.01, Pierce County, Washington"
632,202,0,12,0,12,0,12,0,12,0,12,0,12,14,23,0,12,0,12,0,12,0,12,0,12,0,12,24,26,0,12,328,152,25,38,43,40,102,74,27,30,46,45,10,16,13,23,0,12,1500000US530530733014,"Block Group 4, Census Tract 733.01, Pierce County, Washington"
908,143,16,19,0,12,7,13,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,7,11,0,12,19,21,265,94,64,57,83,43,195,97,95,58,123,58,34,28,0,12,0,12,1500000US530530733021,"Block Group 1, Census Tract 733.02, Pierce County, Washington"
888,155,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,1,4,0,12,21,21,0,12,34,39,186,70,39,52,131,55,187,77,52,38,180,77,57,38,0,12,0,12,1500000US530530733022,"Block Group 2, Census Tract 733.02, Pierce County, Washington"
768,137,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,8,12,0,12,9,15,0,12,0,12,0,12,224,72,19,21,57,41,145,102,154,78,125,61,27,33,0,12,0,12,1500000US530530733023,"Block Group 3, Census Tract 733.02, Pierce County, Washington"
989,233,2,4,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,17,27,14,22,0,12,32,34,30,49,368,134,58,81,168,100,128,68,60,47,48,39,48,38,0,12,16,25,1500000US530530734041,"Block Group 1, Census Tract 734.04, Pierce County, Washington"
761,226,28,33,0,12,0,12,0,12,0,12,0,12,0,12,0,12,4,8,25,36,13,21,4,8,29,29,28,37,12,20,401,186,27,29,40,43,59,42,10,12,67,71,7,10,0,12,7,10,1500000US530530734042,"Block Group 2, Census Tract 734.04, Pierce County, Washington"
521,127,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,18,27,22,30,0,12,0,12,33,37,52,42,0,12,117,76,84,73,51,30,101,58,29,32,14,22,0,12,1500000US530530734043,"Block Group 3, Census Tract 734.04, Pierce County, Washington"
760,157,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,16,24,15,23,16,26,16,23,0,12,274,117,52,62,15,23,80,63,70,60,121,76,66,49,19,30,0,12,1500000US530530734044,"Block Group 4, Census Tract 734.04, Pierce County, Washington"
1180,195,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,17,27,0,12,0,12,76,83,190,114,38,35,100,65,185,105,148,82,256,95,153,67,17,26,0,12,1500000US530530734045,"Block Group 5, Census Tract 734.04, Pierce County, Washington"
1297,233,11,19,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,5,11,10,10,0,12,0,12,95,83,45,66,507,137,106,82,80,58,168,66,63,46,168,83,39,35,0,12,0,12,1500000US530530734051,"Block Group 1, Census Tract 734.05, Pierce County, Washington"
1086,214,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,12,19,0,12,15,24,0,12,12,19,26,37,16,17,310,135,77,73,79,55,212,91,78,63,182,88,44,52,0,12,23,39,1500000US530530734052,"Block Group 2, Census Tract 734.05, Pierce County, Washington"
1244,205,12,24,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,1,3,16,25,0,12,17,24,21,34,16,25,266,111,44,35,40,51,199,80,67,61,357,136,108,67,25,33,55,68,1500000US530530734061,"Block Group 1, Census Tract 734.06, Pierce County, Washington"
969,179,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,16,25,14,22,0,12,0,12,40,40,0,12,276,134,131,98,139,101,180,88,47,32,51,44,46,40,29,32,0,12,1500000US530530734062,"Block Group 2, Census Tract 734.06, Pierce County, Washington"
1308,222,10,16,21,34,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,3,9,6,12,0,12,56,40,14,20,321,137,119,100,105,70,280,157,203,108,108,72,62,84,0,12,0,12,1500000US530530734063,"Block Group 3, Census Tract 734.06, Pierce County, Washington"
856,148,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,115,139,39,41,6,9,196,115,46,49,80,60,118,51,74,50,126,59,56,42,0,12,0,12,1500000US530530734071,"Block Group 1, Census Tract 734.07, Pierce County, Washington"
665,185,14,23,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,9,16,23,34,159,70,21,30,113,80,133,68,94,70,63,54,27,22,9,16,0,12,1500000US530530734072,"Block Group 2, Census Tract 734.07, Pierce County, Washington"
996,192,9,14,0,12,0,12,0,12,0,12,0,12,0,12,4,9,0,12,10,19,42,39,0,12,24,38,0,12,0,12,243,89,35,30,80,43,117,76,134,103,139,101,119,89,40,63,0,12,1500000US530530734073,"Block Group 3, Census Tract 734.07, Pierce County, Washington"
1218,159,0,12,0,12,0,12,0,12,0,12,0,12,4,7,17,20,0,12,0,12,3,6,0,12,8,13,22,17,19,16,342,121,62,39,70,36,303,88,151,63,168,64,46,35,0,12,3,6,1500000US530530734081,"Block Group 1, Census Tract 734.08, Pierce County, Washington"
791,114,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,28,42,0,12,0,12,0,12,0,12,0,12,24,22,146,75,19,22,33,30,183,67,149,65,128,60,42,36,16,24,23,25,1500000US530530734082,"Block Group 2, Census Tract 734.08, Pierce County, Washington"
592,134,14,18,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,31,49,0,12,0,12,0,12,0,12,208,92,31,26,52,46,153,80,17,19,64,48,22,23,0,12,0,12,1500000US530530734083,"Block Group 3, Census Tract 734.08, Pierce County, Washington"
983,188,1,2,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,16,24,0,12,13,20,248,114,0,12,99,69,153,79,150,88,118,60,148,86,19,32,18,27,1500000US530530735001,"Block Group 1, Census Tract 735, Pierce County, Washington"
970,204,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,41,50,41,53,0,12,121,58,12,19,140,83,120,82,173,104,233,110,69,46,20,31,0,12,1500000US530530735002,"Block Group 2, Census Tract 735, Pierce County, Washington"
844,233,12,19,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,63,54,0,12,32,47,271,115,28,31,86,79,196,176,80,67,59,64,17,17,0,12,0,12,1500000US530530735003,"Block Group 3, Census Tract 735, Pierce County, Washington"
670,184,21,33,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,179,107,75,61,0,12,59,60,42,45,208,106,86,102,0,12,0,12,1500000US530530735004,"Block Group 4, Census Tract 735, Pierce County, Washington"
787,231,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,44,65,86,118,0,12,0,12,263,133,0,12,0,12,228,122,88,68,61,58,17,26,0,12,0,12,1500000US530530735005,"Block Group 5, Census Tract 735, Pierce County, Washington"
996,248,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,28,41,0,12,14,21,19,31,29,35,0,12,412,160,47,46,55,52,180,122,63,57,97,57,52,45,0,12,0,12,1500000US530530735006,"Block Group 6, Census Tract 735, Pierce County, Washington"
1036,95,3,4,0,12,0,12,0,12,0,12,0,12,4,6,0,12,0,12,0,12,0,12,6,6,0,12,0,12,9,7,163,52,34,22,60,21,170,47,123,43,334,62,93,29,28,13,9,7,1500000US530539400011,"Block Group 1, Census Tract 9400.01, Pierce County, Washington"
979,112,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,3,4,0,12,3,4,0,12,0,12,0,12,6,6,180,53,4,6,35,19,182,41,109,52,260,55,112,40,62,26,23,23,1500000US530539400012,"Block Group 2, Census Tract 9400.01, Pierce County, Washington"
1023,131,13,10,0,12,0,12,0,12,0,12,0,12,0,12,0,12,5,9,10,15,13,16,4,11,11,14,19,18,14,13,317,92,50,31,87,37,177,62,95,33,153,46,40,18,6,6,9,11,1500000US530539400021,"Block Group 1, Census Tract 9400.02, Pierce County, Washington"
772,120,20,19,0,12,0,12,0,12,0,12,0,12,4,6,0,12,0,12,0,12,13,13,3,4,14,16,19,21,23,15,290,90,41,29,48,25,130,48,81,43,54,26,20,18,0,12,12,17,1500000US530539400022,"Block Group 2, Census Tract 9400.02, Pierce County, Washington"
742,117,4,6,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,11,11,19,17,11,12,15,14,215,53,47,32,41,19,144,55,83,54,72,33,56,33,3,4,21,15,1500000US530539400023,"Block Group 3, Census Tract 9400.02, Pierce County, Washington"
2086,186,14,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,7,10,4,6,0,12,3,5,9,10,3,4,33,20,550,135,75,34,119,34,387,80,246,79,458,95,117,36,21,17,40,37,1500000US530539400031,"Block Group 1, Census Tract 9400.03, Pierce County, Washington"
1060,188,5,7,0,12,0,12,0,12,5,8,9,14,0,12,0,12,14,21,12,15,2,4,11,9,66,46,16,18,19,22,225,65,16,18,119,46,135,54,185,78,151,52,25,16,27,15,18,15,1500000US530539400032,"Block Group 2, Census Tract 9400.03, Pierce County, Washington"
1278,162,4,5,0,12,0,12,0,12,9,13,0,12,0,12,0,12,17,17,6,9,9,16,26,23,35,36,67,46,0,12,429,80,122,76,87,32,209,57,154,50,65,36,32,21,6,7,1,3,1500000US530539400033,"Block Group 3, Census Tract 9400.03, Pierce County, Washington"
947,196,4,6,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,13,19,220,96,83,78,87,77,335,160,74,64,110,59,21,25,0,12,0,12,1500000US530539400041,"Block Group 1, Census Tract 9400.04, Pierce County, Washington"
356,95,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,12,17,0,12,0,12,0,12,89,47,57,42,34,29,28,28,51,38,43,30,42,44,0,12,0,12,1500000US530539400042,"Block Group 2, Census Tract 9400.04, Pierce County, Washington"
689,103,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,7,11,10,16,18,18,4,6,4,6,18,22,3,5,232,69,82,45,88,33,94,35,49,20,52,24,9,10,12,11,7,9,1500000US530539400043,"Block Group 3, Census Tract 9400.04, Pierce County, Washington"
643,96,19,17,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,11,12,0,12,4,5,16,15,11,10,196,51,41,20,63,36,101,42,69,43,78,29,30,21,4,6,0,12,1500000US530539400044,"Block Group 4, Census Tract 9400.04, Pierce County, Washington"
